5.1648,-1.0264,-8.0093,0.0244,-9.8129,4.3662,-6.8862,-4.1912,-9.5271,3.3683,-7.2802,8.666,-4.9704,1.6631,-6.1994,2.5763,-2.3706,4.7698,5.5933,-7.3496,3.0309,2.217,9.4247,5.8455,4.036,5.4622,-9.2942,-1.6262,9.7753,3.5808,5.8019,7.6596,-3.9586,-8.9938,-2.092,4.7299,-8.5018,-3.3666,1.1146,5.1446,-8.139,9.2126,8.0181,-5.2254,-4.1359,-0.428,-9.8388,6.4616,7.2356,-9.8733,5.245,3.8918,-1.3077,-9.2749,0.4899,-3.1369,-8.8563,-7.1542,-1.5322,-1.5052,0.046,-1.8068,-0.3225,-9.4834,-6.7245,-2.7525,1.0604,7.0042,7.852,9.25,5.6916,3.1397,7.4472,-8.2529,-1.394,-8.2459,4.497,-0.5125,8.1269,-9.9886,2.325,2.8387,-8.5602,4.8645,-7.9179,-9.4815,-8.3031,4.9107,-5.0053,-4.1229,-6.6642,-2.153,-1.2261,6.1437,6.8999,2.0454,1.5249,-0.2549,-3.1824,3.0024,4.4288,-2.3838,-1.1794,-5.7094,-1.4743,3.6798,7.5801,-1.2309,-5.5314,9.6717,-8.7047,-4.0125,0.083,-1.8475,3.9854,-0.081,-4.1129,1.3938,-7.9798,-2.1387,6.1584,8.0997,-7.745,-9.1557,3.1132,-5.6553,8.6703,7.4795,-5.7769,3.6596,6.5843,-2.8562,-8.3576,1.6818,2.7612,9.9838,-5.3924,0.0381,7.8533,-6.3968,7.4094,5.9299,-8.5284,-3.7103,9.7207,9.7989,-8.0816,-9.042,1.7733,2.1627,-9.6068,-5.6381,-7.2948,-8.1467,7.1747,-4.0991,2.8995,-9.3504,-6.0727,4.9375,9.9651,-0.0297,3.9873,-9.9838,-0.8417,9.51,1.0873,-4.8615,-8.9957,-7.808,5.1948,-7.4347,-6.2897,9.3814,0.2007,-5.1262,3.5664,-9.6346,6.0926,-2.011,-0.4729,8.6676,4.0303,0.2111,-6.6015,4.5856,-7.8807,9.1283,7.1888,5.964,3.6891,1.9075,-7.3387,4.4036,-5.6121,5.2401,1.0611,-2.7808,2.4736,-9.5683
9.6565,-3.2989,9.4333,-4.7225,-8.1432,-3.2577,-9.6031,-7.3367,-5.1393,3.6714,-5.4303,-2.5077,-9.8388,-4.6518,3.8804,9.479,1.388,6.3221,6.8052,3.9928,-5.6775,7.3017,-2.7081,3.851,9.7185,-4.2903,-6.3912,-4.4454,3.5977,-8.6731,4.2499,-1.429,0.6238,-5.5013,-3.0246,-0.9542,-6.8966,1.8001,-8.2563,-3.825,-2.6249,-3.8659,-7.3725,-9.9932,0.1148,6.2139,5.5185,8.9601,6.5622,2.7731,7.5377,-0.3517,-1.5136,-9.9164,-5.5197,-0.3632,5.2157,-7.2174,3.2824,1.9589,7.6953,7.6119,2.1832,4.9306,-6.4012,5.0587,-1.5756,7.6166,8.4833,-0.6458,8.0615,8.2562,1.0074,8.5173,-4.7469,9.8138,-1.3193,-9.9689,-6.232,8.595,1.4807,-7.678,-0.0044,1.7368,6.0322,-3.4927,1.587,-9.6281,-4.6626,2.3152,0.4922,-8.8182,0.0849,-5.5686,5.8599,-3.4901,-7.8231,-0.9174,6.8996,6.9682,-4.1582,4.5517,5.6444,-3.3701,5.9667,9.4192,-1.1005,-4.1581,-7.2772,7.8892,-8.9268,-8.254,-5.4204,-0.167,-8.3106,-4.8143,2.9786,0.7838,-1.5884,-4.7089,0.8483,-4.3093,-4.1692,9.627,6.6806,6.957,0.7007,6.6581,7.965,-2.4034,9.8919,-2.7069,9.4524,0.9474,1.2015,8.5219,-1.7686,-1.1179,9.6543,-7.9723,0.9239,-5.1925,-3.8632,-0.8424,0.7806,4.1789,-2.1855,2.7819,-2.1442,-2.7806,-4.8855,1.4281,-6.0641,-2.3009,5.2548,2.9056,-3.7055,-1.4563,0.1793,-6.9392,-5.1561,8.5307,-0.7964,-7.3512,-4.553,-3.1895,-6.8294,8.3268,1.1458,-1.7838,-9.7486,0.9652,2.788,9.3322,-0.2038,4.4853,-4.7678,3.2707,1.4406,2.0161,-2.8728,3.7593,0.3105,-2.4311,0.6759,-5.8298,-7.7248,-8.5953,-2.5419,-4.8753,6.7723,4.1353,8.6156,5.7623,0.182,5.1877,-5.842,7.7554,-8.5487,8.1527
-9.6683,2.7866,-9.8664,-1.8228,-9.951,-0.6524,5.8285,2.6029,5.1198,2.804,4.3671,8.0883,-1.2161,-8.9064,-8.7578,3.5656,8.3498,3.1435,-6.307,7.3658,8.4338,8.1574,4.7463,-6.1873,3.6184,-2.0927,4.193,-8.2656,-5.1963,0.0805,-6.7286,-5.993,-2.9068,1.4357,-0.8773,4.9022,-1.8184,2.9691,-3.4242,5.3443,-0.9616,5.8977,8.0542,-2.0969,6.4376,-3.9565,8.7665,9.624,-9.4906,9.5971,-5.7855,2.6302,-6.2838,-8.0975,-8.8632,0.2076,2.9038,8.2991,3.0891,-1.079,2.352,4.1237,7.4501,0.6781,1.0316,0.2303,9.6613,3.1604,9.9427,-7.6094,8.6525,6.4001,5.371,-7.2416,3.3579,1.9793,7.0905,2.4926,-4.3202,-2.2205,8.9947,-0.6636,8.8762,-9.4451,-4.2315,-9.3105,-1.7767,-9.8708,6.4815,2.4358,0.9174,0.109,3.777,-1.7424,-3.6571,2.161,2.8728,-0.4468,-1.3378,-6.3792,8.0362,1.5143,-8.2642,1.3228,4.7791,1.4713,4.0642,-6.3345,-9.8824,7.5599,4.8812,8.8276,6.0435,-0.0816,6.0002,-3.3744,9.7416,1.6352,-8.8297,-8.9076,-3.0571,-2.6184,-4.2792,8.2581,8.8247,-6.463,-6.5056,6.4168,-4.255,7.1246,-7.1149,1.1196,4.9154,-7.7516,-4.3499,-9.6577,-4.895,-3.0281,2.2637,-6.0903,1.5652,-4.2926,-1.168,-0.6424,1.9766,7.9201,8.3566,-3.5448,-0.6333,-0.9837,3.0775,-9.274,-8.8068,2.1349,-4.7088,-8.7943,-9.0887,-4.9827,-7.6721,-2.7247,3.6588,7.716,3.0599,-7.6994,5.1513,-6.06,6.9968,-8.3818,8.7419,1.1448,-1.927,1.3485,9.4955,-4.5008,7.675,-9.1633,9.7803,2.8012,9.8958,1.0749,4.1701,6.6091,0.9005,1.5613,-8.7552,-1.4141,-3.0191,-9.9364,2.578,0.467,5.4897,2.9683,-1.714,-5.0926,-7.7853,7.3232,8.2256,5.9714,-9.0362,-2.2384
3.0459,-3.8931,9.0205,-4.741,9.7065,-6.7637,-8.6352,3.9932,8.3216,-4.7319,1.002,-4.9741,-1.8285,6.0527,-1.315,2.756,-0.0664,-4.3612,7.71,0.0822,-1.4649,2.9598,2.5932,-0.9023,-7.916,3.1773,-4.5374,3.1112,8.393,6.631,2.375,6.6722,-2.1106,8.9447,-0.6719,-8.6028,-1.5068,-4.836,2.529,2.5175,-8.836,-5.5755,-0.8471,1.8597,-4.735,0.9236,-8.1286,0.339,7.1126,-4.6337,7.7996,2.1998,-9.7904,5.2958,4.6253,4.9594,0.4714,-2.0059,-1.6006,-2.7695,7.0199,0.2192,-0.3244,9.3683,-6.5092,9.7368,8.1681,3.0259,5.6121,-7.4125,-3.1632,-8.3389,9.0436,-8.2363,5.3239,-7.0733,-9.4902,0.8929,-0.2057,8.5448,1.5509,6.5935,-0.5639,0.6414,-8.9328,6.4813,-0.0088,1.4605,-4.6772,8.1066,9.876,-4.5243,-6.5055,5.9595,-2.6925,8.6569,2.7175,8.4836,6.0305,1.6745,-3.9021,-1.241,-4.6361,7.9665,-2.5316,5.927,2.0264,5.6599,7.44,-5.2602,-0.2259,-0.3312,1.8368,-6.1194,9.6498,-2.3226,-1.5791,8.3253,-3.0088,-4.374,-0.4877,8.7682,6.0223,-2.2371,-6.7526,-9.86,-3.755,-8.2089,-1.5621,-4.9092,-1.5309,-8.0895,4.0745,0.0038,4.9623,-8.0223,-7.2395,-2.7912,0.149,7.6301,7.193,2.7597,-2.4026,1.2003,-9.5726,0.8981,-3.1734,8.026,-1.079,8.8835,-1.6322,7.5701,4.7632,8.63,-7.2627,3.1028,8.4746,-0.7268,-5.5144,1.8265,7.9068,5.4563,-4.2861,-8.5888,-9.6929,0.3434,8.9866,0.5145,-9.3006,-6.9692,-6.9006,-4.5517,7.9833,3.3942,5.378,9.0222,5.4009,3.485,7.2576,-0.3348,-4.997,-4.201,-2.9326,-8.59,4.7065,-4.0348,-8.0192,-4.8459,8.4604,0.3817,9.9668,3.8715,9.9991,2.8671,-6.1415,4.2599,-8.6911,-2.7418,-2.033,-5.3047
-0.8057,-3.6824,-6.7661,6.5178,0.4825,8.9277,3.5591,-7.617,3.3572,-6.1826,-3.9363,5.2719,2.003,9.737,-8.6353,-0.3442,-8.032,-5.9122,4.4928,7.694,-7.2062,-5.6524,-3.199,7.4997,1.5595,-1.1528,9.9747,-1.8707,-9.3849,7.9682,1.1289,4.3726,7.4561,5.8065,-0.5362,4.0607,6.6231,-9.3759,1.2708,-5.3841,-2.4023,9.228,9.621,-5.7612,-8.5692,-5.8114,5.0466,-9.7956,-0.5771,-3.7705,2.2676,5.9936,-3.0759,5.2004,6.3404,3.568,4.7798,-4.7676,-5.2515,-5.8253,4.8928,-5.6443,5.8856,-4.2286,5.5922,0.0714,-7.4328,1.8968,-4.186,3.9462,-6.5599,-0.8283,-3.409,-8.4559,-9.0639,-9.2229,-5.92,6.2644,-9.7455,7.0461,-0.4285,7.6135,-8.1903,8.643,-8.5052,-1.0392,0.0434,-2.5857,0.8373,-1.2968,4.097,-6.2522,-9.3206,2.7485,8.2709,1.0184,-0.8648,4.6949,-3.7307,1.079,2.8898,8.5478,5.1955,0.5959,-1.6582,5.834,-0.108,-6.0874,8.2988,2.5661,8.2392,-3.9235,4.936,-7.3856,-9.0804,-4.8879,3.3243,3.253,9.8361,-2.8036,1.4085,8.3321,4.4943,2.5326,-0.7538,4.4977,-1.0247,8.3334,-5.1789,9.6589,6.2335,0.2826,7.1726,4.5364,9.8516,-0.4172,0.6079,-4.7643,-4.0411,-6.6589,4.8915,-7.6012,-8.7799,8.6269,-9.99,4.4392,8.1624,-5.3962,9.3356,-2.2145,9.5628,4.8356,8.4612,-1.2376,-6.7974,-5.9472,-1.6037,0.1419,0.4939,9.3974,-2.5778,7.1873,9.3669,5.1647,-0.118,8.9013,6.1137,-7.9715,-9.6185,0.0622,-6.6965,-8.71,9.6735,-5.61,3.4892,-8.0372,-0.5417,2.845,-5.5343,-2.7077,2.5676,4.8418,2.4986,-4.6523,-2.1057,1.371,-1.7828,3.3404,-3.8657,4.9682,-8.2575,-2.631,-6.1274,3.8105,9.6133,-5.9376,8.0242,-5.7527,-2.9104,0.6734
-8.477,4.5145,0.4861,-2.8174,-9.825,7.3053,2.5363,6.3025,0.2229,3.2909,-1.4292,2.9342,9.2724,8.7992,1.8011,-4.9079,5.2764,-5.2638,-5.9961,3.8647,3.1909,-1.0816,-4.029,3.4272,-4.9583,9.1597,-4.5127,0.4052,-3.1181,-9.0106,9.8671,2.5047,9.6295,-9.0452,1.6903,9.235,3.7408,-6.6017,7.321,9.0568,9.9771,-1.3493,0.6933,-1.0385,-1.4387,-2.7453,-4.8047,-6.6265,7.3193,7.1513,5.9259,1.506,-2.9548,0.4833,1.6321,-8.6647,5.593,0.5273,-8.2223,5.1519,-0.645,-0.0842,7.1913,-2.6437,2.0556,9.3052,-0.8523,-9.3268,-8.9021,8.4266,3.1949,-4.9534,6.6741,2.8563,1.4,-3.1458,-3.5401,-1.8636,-2.7165,-6.6421,0.66,6.2415,5.424,8.8952,-9.0478,1.0875,0.413,5.6961,0.7102,4.3144,-3.6072,-7.0173,7.1464,0.4207,9.9917,0.812,-7.5344,-4.2388,-4.5382,-2.3755,-3.5627,-0.9824,9.2444,8.7615,-5.9604,-3.1883,-8.6215,0.4835,5.3202,5.4083,9.0717,5.5674,4.983,-9.8923,7.7707,-7.0631,2.2047,-1.2141,-6.4691,-8.2639,-5.1821,-1.2984,6.322,-2.0246,1.0632,3.8042,2.1998,8.218,-9.8552,6.7558,0.3391,3.3511,6.8389,-4.185,7.7867,0.8687,8.869,-6.7313,8.2456,0.6194,6.2982,3.7693,8.9369,-4.6233,7.3951,2.004,-6.5818,7.7419,-5.767,-5.6401,-5.6805,-9.176,-5.8474,-0.7743,-8.5102,7.3538,0.5849,2.6811,5.2912,-5.8991,4.319,-3.3843,7.281,1.5057,-3.0677,-9.1516,8.0392,7.9223,-0.4556,-3.0465,4.7972,9.7078,3.2341,7.8405,1.0957,5.5078,6.5626,-0.9107,-7.5959,-1.9643,1.6354,-1.459,-0.284,2.9589,2.137,-8.5796,-5.5821,-3.0935,6.2786,-6.9036,8.7566,2.3837,1.4467,9.7148,-7.5687,9.3713,-9.8319,4.8887,1.8845,0.9997
1.7266,-4.1935,-7.5117,-3.2059,-0.1678,5.7363,-6.5729,9.7382,3.6057,-4.7425,2.494,0.0367,-6.264,7.0064,6.7606,-2.6674,3.9344,-6.4658,8.6513,-6.4174,-1.2096,3.5294,-2.438,1.2512,9.1005,-8.2922,8.6202,-1.459,-7.8851,-5.572,0.8542,-8.8398,1.3454,-4.8354,-2.5824,-4.9665,9.8728,0.105,-0.0379,9.3876,-3.8709,8.1461,-1.5477,-0.1041,-9.9137,-4.5807,-1.3022,9.7723,-9.3256,-0.3375,2.6132,1.0293,-3.0057,-4.7702,4.184,-8.0828,-9.1729,-6.781,3.1445,3.3689,-7.4102,-8.2534,3.068,-8.5183,2.1214,-1.4443,-7.4704,-0.225,2.5109,-1.2087,4.7304,-6.6898,-6.1288,-2.4255,8.1239,-2.9975,2.1231,5.5078,2.3161,-2.7725,9.1848,-7.9349,-0.4757,-6.4151,2.9463,9.1085,8.5013,0.0219,1.2463,9.9878,6.6133,-5.068,7.4953,8.1783,2.5111,-3.0692,-7.5102,6.4514,-5.8301,7.7559,-0.779,8.4127,4.9468,3.6007,1.7165,7.2776,1.4765,1.6026,6.7089,7.8474,2.1923,2.3236,6.1129,5.5747,7.9858,8.866,-1.774,3.7034,-1.1819,6.7966,-9.8159,4.0519,-2.4536,-0.7325,8.438,0.9234,1.592,-6.3034,4.9276,-3.8935,7.3978,6.0085,-2.2319,-3.1945,-5.7696,0.9674,-7.2343,7.0976,-9.6001,3.858,-6.2774,-2.3535,4.7577,2.2791,-2.973,5.3741,1.6117,6.0892,0.648,-5.2357,-0.9408,-5.959,-9.2725,-6.3679,5.6499,-6.4376,-7.3948,-7.2265,-3.568,-3.0626,3.6948,-2.7448,-4.1846,2.3227,-9.3225,9.7252,-9.7617,-3.9896,-9.4938,0.5301,-8.8109,-2.746,5.7195,0.0686,-5.3265,-3.489,-3.0555,-2.7211,-6.2608,-9.3553,-2.8141,-8.5511,1.0496,-6.446,-1.5019,-5.7922,-0.991,-4.7621,-6.4657,-7.6251,-7.5888,-3.524,-8.9325,-5.7055,6.3783,-9.0655,7.8518,-4.267,-2.3494,-4.0295
4.0071,-6.6858,-5.3655,-0.5573,1.9559,1.3369,1.6295,3.9343,-1.2721,9.4312,0.7459,8.7586,-0.3061,1.0318,-4.3367,2.5127,2.976,-6.9585,-5.9656,-2.412,-1.2163,-6.5015,0.6904,5.8341,2.6182,3.5169,-8.1281,-9.3753,-5.8497,-5.8118,0.4678,2.0151,-4.7725,2.9414,-1.2033,5.0253,-7.2972,-1.6466,-4.3206,7.816,6.8402,2.6946,-8.275,1.004,-5.3501,-9.5982,4.5677,-4.7651,1.2519,-8.37,-1.9746,-7.3857,7.2632,-9.1826,3.8527,4.1616,4.7402,0.264,3.3726,4.3034,8.9824,7.6991,0.4872,4.0873,7.1939,-6.5047,-9.9111,2.9226,2.1343,0.7706,9.6211,2.5536,-7.2766,9.2707,2.6108,-8.7042,-9.8243,-5.3787,-7.9107,3.395,5.8642,-2.5384,-9.93,-0.1535,0.7836,-2.4864,-7.3435,-0.982,1.5023,-5.5329,-0.6394,3.2734,-6.7505,4.415,7.0419,0.0204,-5.6177,-4.7295,4.439,6.1081,0.086,7.3365,5.2617,2.0989,-5.5762,-0.1445,-2.3608,-9.0995,0.4438,-7.7539,9.9043,7.792,9.461,3.7647,-1.5877,8.4657,-9.535,-8.0359,-4.4741,4.2538,9.92,-0.4981,-5.6934,-4.3512,3.8197,4.6247,-1.3985,-6.9459,6.1359,2.2898,0.8624,1.7521,-6.1783,-0.3885,5.315,6.7983,6.1184,-7.1139,8.4526,-5.9682,4.105,8.1302,-7.8576,-9.3442,-2.4472,3.4952,8.0501,7.3132,-2.9902,-1.932,-3.6789,-3.3264,-7.3282,-3.4939,2.8126,-4.7514,5.6418,-9.5333,-5.254,-9.3002,-7.4938,8.7161,-3.9767,5.5449,8.4079,4.0196,-1.6977,-2.2505,-5.2169,-6.8304,-5.3467,0.25,6.4238,-6.6483,4.8844,8.6292,9.6611,-1.5737,0.0884,8.5889,-8.7897,-3.6212,-5.8309,-4.6884,4.2799,1.9095,4.2652,8.059,-5.9288,-0.3313,-4.131,2.3741,-8.5602,7.5385,-6.2253,-0.7315,-1.1234,-9.8771,7.2526,-0.6353
-2.5561,6.9148,3.9057,1.7919,-9.6241,-4.5277,6.3452,-9.1461,-3.2668,-4.5275,-2.8221,9.2536,0.0132,-4.0223,1.5841,0.6011,8.5643,-3.6432,-8.7977,-6.6748,-6.2801,-3.2798,6.7694,9.307,6.2543,-5.4408,-2.9261,-9.4513,-5.4667,-2.9068,7.6883,-6.6107,8.6508,0.3837,1.6417,9.2085,-6.0274,1.8627,-2.9195,-9.2011,4.9643,-4.9255,-8.3211,-9.3276,6.067,-7.1046,-8.7122,-0.5477,3.7829,9.414,9.2376,-5.2959,9.6328,4.1434,3.1833,-0.8742,-8.2554,1.0275,6.7986,4.8847,4.2359,4.6522,7.8553,4.9081,8.1621,-5.5504,6.5799,6.3063,0.4257,-9.5614,4.5726,-0.0758,2.9722,-6.9515,-6.7503,-9.4113,4.0117,6.6283,-8.1648,-8.7467,7.3021,1.0192,-1.7784,-1.7795,7.2792,-6.4328,8.3499,-9.975,-0.2022,-1.0543,6.924,-5.6339,-4.5339,3.779,0.8658,-2.2556,5.2246,-8.3439,-5.5184,-0.1329,2.2681,-6.3028,-1.5345,-2.5079,2.2667,9.1616,2.5943,5.9966,1.3645,4.6676,5.6756,8.8529,5.8345,3.4145,-4.9459,0.7756,3.5079,9.1313,-7.8972,6.7706,7.0546,-9.8265,-4.1204,8.2991,-8.9359,-9.3888,8.2972,-7.4988,-7.2573,2.2103,-7.7658,0.4991,1.46,-9.3119,7.6633,-7.936,6.0772,7.7974,-6.6648,3.0417,0.324,-0.6331,-6.6736,-1.8179,-9.9574,-5.7928,-3.7797,1.3035,-4.3228,0.7872,-8.1618,-7.7156,2.7367,5.7885,5.2387,6.007,2.7538,-8.4853,7.251,-6.6014,1.4952,1.2018,1.7394,3.9274,9.9002,-6.285,-6.6854,7.0293,0.3347,-6.6342,4.0183,6.4812,5.8999,7.433,-0.8594,-3.1744,-2.3648,-3.032,-2.0184,-7.9094,3.105,7.7468,5.727,-5.602,-9.5247,-1.1769,4.8031,7.5277,9.568,6.8551,2.8851,6.493,9.4177,4.1355,0.8863,3.1881,-3.6743,-2.4874,7.8407,8.5269
-5.9545,-6.6972,-3.7013,-0.0551,-1.3376,-2.4648,8.4669,-1.1015,3.7514,5.5108,-5.1844,3.339,8.9632,9.8789,7.4956,-6.0388,-0.8867,-0.6624,7.5111,7.3139,8.7062,-7.4921,-8.279,-9.602,-6.4132,-4.5101,-5.8833,3.2205,-2.2102,-5.2939,0.2232,2.7433,-9.0565,-0.7438,5.8407,6.0069,-0.9927,-2.0135,-4.935,4.0502,3.8698,-9.0117,-1.0545,5.3124,-5.0202,-5.7612,7.8351,6.8118,-7.0681,2.5449,-8.0161,0.5866,1.6481,-1.2227,-0.6089,3.303,-4.4954,5.3445,9.5999,-1.0363,-4.3386,-2.792,1.341,1.0091,-1.2172,-8.7473,8.2547,-0.5941,-7.6525,3.5621,-1.3262,3.8562,0.8904,-9.2491,-1.9191,-3.0217,-3.8797,-2.1356,-3.1089,9.9317,6.5209,9.0601,1.3949,-7.7742,-3.8765,9.1307,-3.7751,9.6011,-9.6648,-9.0489,-5.9123,-8.6729,-4.8171,7.0392,-4.6736,0.6706,4.4619,0.9165,-0.136,-0.9154,-7.7375,2.5799,8.7993,2.0003,2.4044,-1.1424,0.4682,-6.5408,-4.6656,7.9543,2.7374,6.9962,1.0617,3.477,2.3685,2.1211,9.809,1.5946,8.0118,-8.3625,1.8963,2.2469,-3.6345,7.9102,-0.2967,4.8946,-3.0293,8.0836,-4.131,-5.0812,-2.0554,-9.3628,6.4613,8.8829,0.8231,4.0016,-6.9705,-8.966,8.7834,0.8758,-1.1534,-0.8954,2.3372,6.0078,-0.3077,-8.4947,-4.5256,8.3549,-9.3056,4.3767,4.399,6.1653,0.2822,0.6188,-3.3781,2.0782,-1.2659,-7.355,9.241,-5.3922,6.6971,-4.8464,-1.7972,-1.5438,-8.8465,-9.8059,-7.5295,-3.4445,-9.4041,-2.2938,-9.8022,-3.6509,-7.9315,2.3737,7.8697,2.7535,-3.2264,4.4874,-0.7049,-7.7909,-1.5402,8.5411,1.3375,-0.1118,1.7795,-7.6883,2.613,0.9355,4.7527,-9.3655,9.3692,-5.0019,7.1489,8.1492,-4.9201,9.1155,-8.0413,-1.7942,9.4256,2.3853
